rule Mouse Gesture staggering requires exactly one direction, got 0: Mouse Down. Disabling staggering.
rule Mouse Gesture argument not direction or name of a Logitech key: M
rule Mouse Gesture argument not direction or name of a Logitech key: o
rule Mouse Gesture argument not direction or name of a Logitech key: u
rule Mouse Gesture argument not direction or name of a Logitech key: s
rule Mouse Gesture argument not direction or name of a Logitech key: e
rule Mouse Gesture argument not direction or name of a Logitech key:  
rule Mouse Gesture argument not direction or name of a Logitech key: D
rule Mouse Gesture argument not direction or name of a Logitech key: o
rule Mouse Gesture argument not direction or name of a Logitech key: w
rule Mouse Gesture argument not direction or name of a Logitech key: n
2025-10-16 22:22:32,387,387     INFO [MainThread] solaar.gtk: version 70a1da48, language en_US (UTF-8)
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click]
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Down (staggering: 50px)
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click]
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Up
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click]
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Left
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click]
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Right
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click]
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Forward Button (pressed)
2025-10-16 22:22:56,330,330    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]
2025-10-16 22:22:56,331,331    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Back Button (pressed)
2025-10-16 22:22:56,331,331    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]
2025-10-16 22:22:56,331,331    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]
2025-10-16 22:22:56,331,331    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click]
2025-10-16 22:22:56,331,331    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Down (pressed)
2025-10-16 22:22:56,331,331    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]
2025-10-16 22:22:56,331,331    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Up (pressed)
2025-10-16 22:22:56,335,335    DEBUG [SolaarListener:hidraw6] logitech_receiver.base: (14) => r[11 FF 0910 0001FFF3000000000000000000000000]
2025-10-16 22:22:56,335,335    DEBUG [SolaarListener:hidraw6] logitech_receiver.settings: dpi: cached value 1150 on <Device(255,B023,MX Master 3 Wireless Mouse,)>
2025-10-16 22:22:56,336,336    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: notification for feature REPROG CONTROLS V4, report 1, data 0001FFF3000000000000000000000000
2025-10-16 22:22:56,336,336    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: rawXY dx=1 dy=-13
2025-10-16 22:22:56,336,336    DEBUG [MainThread] logitech_receiver.diversion: evaluating rules on Notification(11,255,09,10,0001FFF3000000000000000000000000)
2025-10-16 22:22:56,336,336    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]], Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]]
2025-10-16 22:22:56,336,336    DEBUG [SolaarListener:hidraw6] logitech_receiver.base: (14) => r[11 FF 0910 0000FFF3000000000000000000000000]
2025-10-16 22:22:56,336,336    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]]
2025-10-16 22:22:56,336,336    DEBUG [SolaarListener:hidraw6] logitech_receiver.settings: dpi: cached value 1150 on <Device(255,B023,MX Master 3 Wireless Mouse,)>
2025-10-16 22:22:56,336,336    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click]
2025-10-16 22:22:56,336,336    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: notification for feature REPROG CONTROLS V4, report 1, data 0000FFF3000000000000000000000000
2025-10-16 22:22:56,336,336    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Down (staggering: 50px)
2025-10-16 22:22:56,337,337    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: rawXY dx=0 dy=-13
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click]
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Up
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click]
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Left
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click]
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Right
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click]
2025-10-16 22:22:56,337,337    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Forward Button (pressed)
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Back Button (pressed)
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Down (pressed)
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Up (pressed)
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluating rules on Notification(11,255,09,10,0000FFF3000000000000000000000000)
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]], Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click]
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Down (staggering: 50px)
2025-10-16 22:22:56,338,338    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Up
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Left
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Right
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Forward Button (pressed)
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Back Button (pressed)
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Down (pressed)
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]
2025-10-16 22:22:56,339,339    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Up (pressed)
2025-10-16 22:22:56,343,343    DEBUG [SolaarListener:hidraw6] logitech_receiver.base: (14) => r[11 FF 0910 0001FFFA000000000000000000000000]
2025-10-16 22:22:56,343,343    DEBUG [SolaarListener:hidraw6] logitech_receiver.settings: dpi: cached value 1150 on <Device(255,B023,MX Master 3 Wireless Mouse,)>
2025-10-16 22:22:56,344,344    DEBUG [SolaarListener:hidraw6] logitech_receiver.settings_templates: incremental gesture notification: key=Mouse Gesture Button dx=0 dy=0
2025-10-16 22:22:56,344,344    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: notification for feature REPROG CONTROLS V4, report 1, data 0001FFFA000000000000000000000000
2025-10-16 22:22:56,344,344    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: rawXY dx=1 dy=-6
2025-10-16 22:22:56,344,344    DEBUG [SolaarListener:hidraw6] logitech_receiver.base: (14) => r[11 FF 0910 0000FFF2000000000000000000000000]
2025-10-16 22:22:56,344,344    DEBUG [SolaarListener:hidraw6] logitech_receiver.settings: dpi: cached value 1150 on <Device(255,B023,MX Master 3 Wireless Mouse,)>
2025-10-16 22:22:56,345,345    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: notification for feature REPROG CONTROLS V4, report 1, data 0000FFF2000000000000000000000000
2025-10-16 22:22:56,345,345    DEBUG [SolaarListener:hidraw6] logitech_receiver.notifications: <Device(255,B023,MX Master 3 Wireless Mouse,)>: rawXY dx=0 dy=-14
2025-10-16 22:22:56,344,344    DEBUG [MainThread] logitech_receiver.diversion: evaluating rules on Notification(00,0,00,00,00C3FFFF00000000)
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]], Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]]
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]]
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click]
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Down (staggering: 50px)
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click]
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Up
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click]
2025-10-16 22:22:56,345,345    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Left
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click]
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Right
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click]
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Forward Button (pressed)
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Back Button (pressed)
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click]
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Down (pressed)
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Up (pressed)
2025-10-16 22:22:56,346,346    DEBUG [MainThread] logitech_receiver.diversion: evaluating rules on Notification(11,255,09,10,0001FFFA000000000000000000000000)
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]], Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click], Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click], Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Down (staggering: 50px), KeyPress: XF86_AudioLowerVolume click]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Down (staggering: 50px)
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Up, KeyPress: XF86_AudioRaiseVolume click]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Up
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Left, KeyPress: XF86_AudioPrev click]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Left
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[MouseGesture: Mouse Right, KeyPress: XF86_AudioNext click]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: MouseGesture: Mouse Right
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Forward Button (pressed), KeyPress: XF86_Paste click]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Forward Button (pressed)
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule(/home/redyau/.config/solaar/rules.yaml)[Key: Back Button (pressed), KeyPress: XF86_Copy click]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Back Button (pressed)
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click], Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Down (pressed), KeyPress: XF86_MonBrightnessDown click]
2025-10-16 22:22:56,347,347    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Down (pressed)
2025-10-16 22:22:56,348,348    DEBUG [MainThread] logitech_receiver.diversion: evaluate rule: Rule[Key: Brightness Up (pressed), KeyPress: XF86_MonBrightnessUp click]
2025-10-16 22:22:56,348,348    DEBUG [MainThread] logitech_receiver.diversion: evaluate condition: Key: Brightness Up (pressed)
2025-10-16 22:22:56,348,348    DEBUG [MainThread] logitech_receiver.diversion: evaluating rules on Notification(11,255,09,10,0000FFF2000000000000000000000000)
